date,open,high,low,close,volume,symbol,ret_1d,cum_ret,vol_ann,phase,year,month
2024-04-24 07:00:00,0.22,0.23,0.22,0.23,80781811,HNXINDEX,0.045454545454545414,129.99999999999997,41.395974106621296,4_Rebound,2024,4
2024-04-25 07:00:00,0.23,0.23,0.23,0.23,55268515,HNXINDEX,0.0,129.99999999999997,41.395974106621296,4_Rebound,2024,4
2024-04-26 07:00:00,0.23,0.23,0.23,0.23,60403269,HNXINDEX,0.0,129.99999999999997,41.395974106621296,4_Rebound,2024,4
2024-05-02 07:00:00,0.23,0.23,0.23,0.23,47214937,HNXINDEX,0.0,129.99999999999997,41.395974106621296,4_Rebound,2024,5
2024-05-03 07:00:00,0.23,0.23,0.23,0.23,55541890,HNXINDEX,0.0,129.99999999999997,41.395974106621296,4_Rebound,2024,5
2024-05-06 07:00:00,0.23,0.23,0.23,0.23,79659136,HNXINDEX,0.0,129.99999999999997,38.10419147324852,4_Rebound,2024,5
2024-05-07 07:00:00,0.23,0.23,0.23,0.23,69328648,HNXINDEX,0.0,129.99999999999997,35.64179749996116,4_Rebound,2024,5
2024-05-08 07:00:00,0.23,0.23,0.23,0.23,100392842,HNXINDEX,0.0,129.99999999999997,35.64179749996116,4_Rebound,2024,5
2024-05-09 07:00:00,0.23,0.24,0.23,0.23,81571506,HNXINDEX,0.0,129.99999999999997,35.64179749996116,4_Rebound,2024,5
2024-05-10 07:00:00,0.23,0.24,0.23,0.24,89275813,HNXINDEX,0.04347826086956519,140.0,39.11868044096345,4_Rebound,2024,5
2024-05-13 07:00:00,0.24,0.24,0.23,0.24,77041783,HNXINDEX,0.0,140.0,39.11868044096345,4_Rebound,2024,5
2024-05-14 07:00:00,0.24,0.24,0.24,0.24,83128641,HNXINDEX,0.0,140.0,39.11868044096345,4_Rebound,2024,5
2024-05-15 07:00:00,0.24,0.24,0.24,0.24,114996547,HNXINDEX,0.0,140.0,39.11868044096345,4_Rebound,2024,5
2024-05-16 07:00:00,0.24,0.24,0.24,0.24,99963106,HNXINDEX,0.0,140.0,39.11868044096345,4_Rebound,2024,5
2024-05-17 07:00:00,0.24,0.24,0.24,0.24,99491573,HNXINDEX,0.0,140.0,35.85121176399328,4_Rebound,2024,5
2024-05-20 07:00:00,0.24,0.24,0.24,0.24,100453397,HNXINDEX,0.0,140.0,35.85121176399328,4_Rebound,2024,5
2024-05-21 07:00:00,0.24,0.24,0.24,0.24,107791610,HNXINDEX,0.0,140.0,35.85121176399328,4_Rebound,2024,5
2024-05-22 07:00:00,0.24,0.25,0.24,0.25,135338634,HNXINDEX,0.04166666666666674,150.0,34.10588433551294,4_Rebound,2024,5
2024-05-23 07:00:00,0.25,0.25,0.24,0.25,102011429,HNXINDEX,0.0,150.0,30.90960374722797,4_Rebound,2024,5
2024-05-24 07:00:00,0.25,0.25,0.24,0.24,146565266,HNXINDEX,-0.040000000000000036,140.0,30.212471585192883,4_Rebound,2024,5
2024-05-27 07:00:00,0.24,0.24,0.24,0.24,64928567,HNXINDEX,0.0,140.0,26.070662054466776,4_Rebound,2024,5
2024-05-28 07:00:00,0.24,0.25,0.24,0.25,77629942,HNXINDEX,0.04166666666666674,150.0,29.55471040921231,4_Rebound,2024,5
2024-05-29 07:00:00,0.25,0.25,0.24,0.24,94112678,HNXINDEX,-0.040000000000000036,140.0,33.48338009539476,4_Rebound,2024,5
2024-05-30 07:00:00,0.24,0.24,0.24,0.24,137017204,HNXINDEX,0.0,140.0,33.48338009539476,4_Rebound,2024,5
2024-05-31 07:00:00,0.24,0.24,0.24,0.24,74940314,HNXINDEX,0.0,140.0,33.48338009539476,4_Rebound,2024,5
2024-06-03 07:00:00,0.24,0.25,0.24,0.24,99254463,HNXINDEX,0.0,140.0,33.48338009539476,4_Rebound,2024,6
2024-06-04 07:00:00,0.24,0.25,0.24,0.24,82148713,HNXINDEX,0.0,140.0,33.48338009539476,4_Rebound,2024,6
2024-06-05 07:00:00,0.24,0.25,0.24,0.24,88769338,HNXINDEX,0.0,140.0,33.48338009539476,4_Rebound,2024,6
2024-06-06 07:00:00,0.24,0.25,0.24,0.24,63437175,HNXINDEX,0.0,140.0,33.48338009539476,4_Rebound,2024,6
2024-06-07 07:00:00,0.24,0.25,0.24,0.24,75953229,HNXINDEX,0.0,140.0,29.74682645612013,4_Rebound,2024,6
2024-06-10 07:00:00,0.24,0.25,0.24,0.25,77759549,HNXINDEX,0.04166666666666674,150.0,33.193095350499796,4_Rebound,2024,6
2024-06-11 07:00:00,0.25,0.25,0.24,0.25,87048604,HNXINDEX,0.0,150.0,33.193095350499796,4_Rebound,2024,6
2024-06-12 07:00:00,0.25,0.25,0.24,0.25,76753607,HNXINDEX,0.0,150.0,33.193095350499796,4_Rebound,2024,6
2024-06-13 07:00:00,0.25,0.25,0.25,0.25,73776132,HNXINDEX,0.0,150.0,33.193095350499796,4_Rebound,2024,6
2024-06-14 07:00:00,0.25,0.25,0.24,0.24,105968295,HNXINDEX,-0.040000000000000036,140.0,36.43151469755133,4_Rebound,2024,6
2024-06-17 07:00:00,0.24,0.25,0.24,0.24,68275105,HNXINDEX,0.0,140.0,36.43151469755133,4_Rebound,2024,6
2024-06-18 07:00:00,0.24,0.24,0.24,0.24,52019821,HNXINDEX,0.0,140.0,36.43151469755133,4_Rebound,2024,6
2024-06-19 07:00:00,0.24,0.25,0.24,0.24,58024953,HNXINDEX,0.0,140.0,32.98851474775973,4_Rebound,2024,6
2024-06-20 07:00:00,0.24,0.25,0.24,0.24,66719236,HNXINDEX,0.0,140.0,32.98851474775973,4_Rebound,2024,6
2024-06-21 07:00:00,0.24,0.25,0.24,0.24,71306986,HNXINDEX,0.0,140.0,29.746826456120136,4_Rebound,2024,6
2024-06-24 07:00:00,0.24,0.25,0.24,0.24,110018462,HNXINDEX,0.0,140.0,29.746826456120136,4_Rebound,2024,6
2024-06-25 07:00:00,0.24,0.24,0.24,0.24,46091425,HNXINDEX,0.0,140.0,25.39565855976592,4_Rebound,2024,6
2024-06-26 07:00:00,0.24,0.24,0.24,0.24,48001957,HNXINDEX,0.0,140.0,21.034620585071075,4_Rebound,2024,6
2024-06-27 07:00:00,0.24,0.24,0.24,0.24,46697606,HNXINDEX,0.0,140.0,21.034620585071075,4_Rebound,2024,6
2024-06-28 07:00:00,0.24,0.24,0.24,0.24,66479458,HNXINDEX,0.0,140.0,21.034620585071075,4_Rebound,2024,6
2024-07-01 07:00:00,0.24,0.24,0.24,0.24,48004347,HNXINDEX,0.0,140.0,21.034620585071075,4_Rebound,2024,7
2024-07-02 07:00:00,0.24,0.24,0.24,0.24,40100732,HNXINDEX,0.0,140.0,21.034620585071075,4_Rebound,2024,7
2024-07-03 07:00:00,0.24,0.24,0.24,0.24,42675195,HNXINDEX,0.0,140.0,21.034620585071075,4_Rebound,2024,7
2024-07-04 07:00:00,0.24,0.24,0.24,0.24,45092670,HNXINDEX,0.0,140.0,21.034620585071075,4_Rebound,2024,7
2024-07-05 07:00:00,0.24,0.24,0.24,0.24,58097897,HNXINDEX,0.0,140.0,21.034620585071075,4_Rebound,2024,7
2024-07-08 07:00:00,0.24,0.24,0.24,0.24,60836806,HNXINDEX,0.0,140.0,14.198591479439093,4_Rebound,2024,7
2024-07-09 07:00:00,0.24,0.25,0.24,0.25,66816407,HNXINDEX,0.04166666666666674,150.0,21.034620585071075,4_Rebound,2024,7
2024-07-10 07:00:00,0.24,0.25,0.24,0.24,57530677,HNXINDEX,-0.040000000000000036,140.0,25.39565855976592,4_Rebound,2024,7
2024-07-11 07:00:00,0.24,0.25,0.24,0.25,62623969,HNXINDEX,0.04166666666666674,150.0,29.746826456120136,4_Rebound,2024,7
2024-07-12 07:00:00,0.25,0.25,0.24,0.25,51269158,HNXINDEX,0.0,150.0,25.695996001834953,4_Rebound,2024,7
2024-07-15 07:00:00,0.24,0.25,0.24,0.24,50526874,HNXINDEX,-0.040000000000000036,140.0,29.746826456120136,4_Rebound,2024,7
2024-07-16 07:00:00,0.24,0.25,0.24,0.24,59001076,HNXINDEX,0.0,140.0,29.746826456120136,4_Rebound,2024,7
2024-07-17 07:00:00,0.24,0.25,0.24,0.24,87886370,HNXINDEX,0.0,140.0,29.746826456120136,4_Rebound,2024,7
2024-07-18 07:00:00,0.24,0.24,0.24,0.24,50148943,HNXINDEX,0.0,140.0,29.746826456120136,4_Rebound,2024,7
2024-07-19 07:00:00,0.24,0.24,0.24,0.24,63475664,HNXINDEX,0.0,140.0,29.746826456120136,4_Rebound,2024,7
2024-07-22 07:00:00,0.24,0.24,0.24,0.24,80401224,HNXINDEX,0.0,140.0,29.746826456120136,4_Rebound,2024,7
2024-07-23 07:00:00,0.24,0.24,0.23,0.23,50835844,HNXINDEX,-0.04166666666666663,129.99999999999997,33.248545674565776,4_Rebound,2024,7
2024-07-24 07:00:00,0.23,0.24,0.23,0.24,57676814,HNXINDEX,0.04347826086956519,140.0,36.956140326474426,4_Rebound,2024,7
2024-07-25 07:00:00,0.24,0.24,0.23,0.24,34613630,HNXINDEX,0.0,140.0,36.956140326474426,4_Rebound,2024,7
2024-07-26 07:00:00,0.23,0.24,0.23,0.24,32810408,HNXINDEX,0.0,140.0,36.956140326474426,4_Rebound,2024,7
2024-07-29 07:00:00,0.24,0.24,0.24,0.24,44597276,HNXINDEX,0.0,140.0,36.956140326474426,4_Rebound,2024,7
2024-07-30 07:00:00,0.24,0.24,0.23,0.24,54400593,HNXINDEX,0.0,140.0,36.956140326474426,4_Rebound,2024,7
2024-07-31 07:00:00,0.24,0.24,0.23,0.24,45932823,HNXINDEX,0.0,140.0,36.956140326474426,4_Rebound,2024,7
2024-08-01 07:00:00,0.24,0.24,0.23,0.23,95970296,HNXINDEX,-0.04166666666666663,129.99999999999997,39.84155565810635,4_Rebound,2024,8
2024-08-02 07:00:00,0.23,0.23,0.23,0.23,56936115,HNXINDEX,0.0,129.99999999999997,39.84155565810635,4_Rebound,2024,8
2024-08-05 07:00:00,0.23,0.23,0.22,0.22,83037365,HNXINDEX,-0.0434782608695653,119.99999999999997,42.47910335059466,4_Rebound,2024,8
2024-08-06 07:00:00,0.22,0.23,0.22,0.23,57677975,HNXINDEX,0.045454545454545414,129.99999999999997,43.03681261634377,4_Rebound,2024,8
2024-08-07 07:00:00,0.23,0.23,0.22,0.23,38792323,HNXINDEX,0.0,129.99999999999997,40.86292602626339,4_Rebound,2024,8
2024-08-08 07:00:00,0.23,0.23,0.23,0.23,51461827,HNXINDEX,0.0,129.99999999999997,37.52319876977323,4_Rebound,2024,8
2024-08-09 07:00:00,0.23,0.23,0.23,0.23,50277555,HNXINDEX,0.0,129.99999999999997,37.52319876977323,4_Rebound,2024,8
2024-08-12 07:00:00,0.23,0.23,0.23,0.23,39613950,HNXINDEX,0.0,129.99999999999997,35.0212241318863,4_Rebound,2024,8
2024-08-13 07:00:00,0.23,0.23,0.23,0.23,42403225,HNXINDEX,0.0,129.99999999999997,35.0212241318863,4_Rebound,2024,8
2024-08-14 07:00:00,0.23,0.23,0.23,0.23,38200972,HNXINDEX,0.0,129.99999999999997,35.0212241318863,4_Rebound,2024,8
2024-08-15 07:00:00,0.23,0.23,0.23,0.23,36063917,HNXINDEX,0.0,129.99999999999997,35.0212241318863,4_Rebound,2024,8
2024-08-16 07:00:00,0.23,0.24,0.23,0.24,87012374,HNXINDEX,0.04347826086956519,140.0,38.55534386187267,4_Rebound,2024,8
2024-08-19 07:00:00,0.23,0.24,0.23,0.24,53009610,HNXINDEX,0.0,140.0,38.55534386187267,4_Rebound,2024,8
2024-08-20 07:00:00,0.24,0.24,0.23,0.24,68251593,HNXINDEX,0.0,140.0,35.23696608559827,4_Rebound,2024,8
2024-08-21 07:00:00,0.24,0.24,0.24,0.24,57254117,HNXINDEX,0.0,140.0,31.71187219733974,4_Rebound,2024,8
2024-08-22 07:00:00,0.24,0.24,0.24,0.24,59097537,HNXINDEX,0.0,140.0,31.71187219733974,4_Rebound,2024,8
2024-08-23 07:00:00,0.24,0.24,0.24,0.24,64974231,HNXINDEX,0.0,140.0,31.71187219733974,4_Rebound,2024,8
2024-08-26 07:00:00,0.24,0.24,0.24,0.24,55577743,HNXINDEX,0.0,140.0,31.71187219733974,4_Rebound,2024,8
2024-08-27 07:00:00,0.24,0.24,0.24,0.24,44691591,HNXINDEX,0.0,140.0,31.71187219733974,4_Rebound,2024,8
2024-08-28 07:00:00,0.24,0.24,0.24,0.24,54135253,HNXINDEX,0.0,140.0,31.71187219733974,4_Rebound,2024,8
2024-08-29 07:00:00,0.24,0.24,0.23,0.24,33632803,HNXINDEX,0.0,140.0,27.600239510473983,4_Rebound,2024,8
2024-08-30 07:00:00,0.24,0.24,0.24,0.24,48506467,HNXINDEX,0.0,140.0,27.600239510473983,4_Rebound,2024,8
2024-09-04 07:00:00,0.24,0.24,0.24,0.24,48656715,HNXINDEX,0.0,140.0,21.732557585690564,4_Rebound,2024,9
2024-09-05 07:00:00,0.24,0.24,0.23,0.23,43057650,HNXINDEX,-0.04166666666666663,129.99999999999997,21.930862161636984,4_Rebound,2024,9
2024-09-06 07:00:00,0.23,0.24,0.23,0.23,43796661,HNXINDEX,0.0,129.99999999999997,21.930862161636984,4_Rebound,2024,9
2024-09-09 07:00:00,0.23,0.23,0.23,0.23,52142957,HNXINDEX,0.0,129.99999999999997,21.930862161636984,4_Rebound,2024,9
2024-09-10 07:00:00,0.23,0.23,0.23,0.23,51514567,HNXINDEX,0.0,129.99999999999997,21.930862161636984,4_Rebound,2024,9
2024-09-11 07:00:00,0.23,0.23,0.23,0.23,38646731,HNXINDEX,0.0,129.99999999999997,21.930862161636984,4_Rebound,2024,9
2024-09-12 07:00:00,0.23,0.23,0.23,0.23,34421800,HNXINDEX,0.0,129.99999999999997,21.930862161636984,4_Rebound,2024,9
2024-09-13 07:00:00,0.23,0.23,0.23,0.23,43496053,HNXINDEX,0.0,129.99999999999997,21.930862161636984,4_Rebound,2024,9
2024-09-16 07:00:00,0.23,0.23,0.23,0.23,39527712,HNXINDEX,0.0,129.99999999999997,21.930862161636984,4_Rebound,2024,9
2024-09-17 07:00:00,0.23,0.23,0.23,0.23,45079450,HNXINDEX,0.0,129.99999999999997,14.790199457749036,4_Rebound,2024,9
2024-09-18 07:00:00,0.23,0.23,0.23,0.23,57319132,HNXINDEX,0.0,129.99999999999997,14.790199457749036,4_Rebound,2024,9
2024-09-19 07:00:00,0.23,0.23,0.23,0.23,42502545,HNXINDEX,0.0,129.99999999999997,14.790199457749036,4_Rebound,2024,9
2024-09-20 07:00:00,0.23,0.24,0.23,0.23,57161298,HNXINDEX,0.0,129.99999999999997,14.790199457749036,4_Rebound,2024,9
2024-09-23 07:00:00,0.23,0.23,0.23,0.23,41417374,HNXINDEX,0.0,129.99999999999997,14.790199457749036,4_Rebound,2024,9
2024-09-24 07:00:00,0.23,0.23,0.23,0.23,40381276,HNXINDEX,0.0,129.99999999999997,14.790199457749036,4_Rebound,2024,9
2024-09-25 07:00:00,0.23,0.24,0.23,0.24,71752535,HNXINDEX,0.04347826086956519,140.0,21.930862161636984,4_Rebound,2024,9
2024-09-26 07:00:00,0.24,0.24,0.23,0.24,51370360,HNXINDEX,0.0,140.0,21.930862161636984,4_Rebound,2024,9
2024-09-27 07:00:00,0.24,0.24,0.24,0.24,64795288,HNXINDEX,0.0,140.0,21.930862161636984,4_Rebound,2024,9
2024-09-30 07:00:00,0.24,0.24,0.23,0.23,52700844,HNXINDEX,-0.04166666666666663,129.99999999999997,26.471000345991456,4_Rebound,2024,9
2024-10-01 07:00:00,0.23,0.24,0.23,0.24,78482373,HNXINDEX,0.04347826086956519,140.0,31.014220968747185,4_Rebound,2024,10
2024-10-02 07:00:00,0.24,0.24,0.23,0.24,53687015,HNXINDEX,0.0,140.0,31.014220968747185,4_Rebound,2024,10
2024-10-03 07:00:00,0.24,0.24,0.23,0.23,70103338,HNXINDEX,-0.04166666666666663,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-04 07:00:00,0.23,0.23,0.23,0.23,52111457,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-07 07:00:00,0.23,0.23,0.23,0.23,40559927,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-08 07:00:00,0.23,0.23,0.23,0.23,65404753,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-09 07:00:00,0.23,0.23,0.23,0.23,41799881,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-10 07:00:00,0.23,0.23,0.23,0.23,43553922,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-11 07:00:00,0.23,0.23,0.23,0.23,40088063,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-14 07:00:00,0.23,0.23,0.23,0.23,38446348,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-15 07:00:00,0.23,0.23,0.23,0.23,51001436,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-16 07:00:00,0.23,0.23,0.23,0.23,33581332,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-17 07:00:00,0.23,0.23,0.23,0.23,50186983,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-18 07:00:00,0.23,0.23,0.23,0.23,34823586,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-21 07:00:00,0.23,0.23,0.23,0.23,42209579,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-22 07:00:00,0.23,0.23,0.22,0.23,52875252,HNXINDEX,0.0,129.99999999999997,31.014220968747193,4_Rebound,2024,10
2024-10-23 07:00:00,0.23,0.23,0.22,0.23,40113217,HNXINDEX,0.0,129.99999999999997,26.471000345991463,4_Rebound,2024,10
2024-10-24 07:00:00,0.23,0.23,0.22,0.22,34644687,HNXINDEX,-0.0434782608695653,119.99999999999997,30.264109548005187,4_Rebound,2024,10
2024-10-25 07:00:00,0.22,0.23,0.22,0.22,36318726,HNXINDEX,0.0,119.99999999999997,30.264109548005187,4_Rebound,2024,10
2024-10-28 07:00:00,0.22,0.23,0.22,0.22,35431585,HNXINDEX,0.0,119.99999999999997,26.836405171392325,4_Rebound,2024,10
2024-10-29 07:00:00,0.22,0.23,0.22,0.23,37164309,HNXINDEX,0.045454545454545414,129.99999999999997,27.286805703069373,4_Rebound,2024,10
2024-10-30 07:00:00,0.23,0.23,0.22,0.23,40564851,HNXINDEX,0.0,129.99999999999997,27.286805703069373,4_Rebound,2024,10
2024-10-31 07:00:00,0.23,0.23,0.22,0.23,36067438,HNXINDEX,0.0,129.99999999999997,22.906933627319322,4_Rebound,2024,10
2024-11-01 07:00:00,0.23,0.23,0.22,0.23,38306566,HNXINDEX,0.0,129.99999999999997,22.906933627319322,4_Rebound,2024,11
2024-11-04 07:00:00,0.23,0.23,0.22,0.22,36175726,HNXINDEX,-0.0434782608695653,119.99999999999997,27.64149970197478,4_Rebound,2024,11
2024-11-05 07:00:00,0.22,0.22,0.22,0.22,26691795,HNXINDEX,0.0,119.99999999999997,27.64149970197478,4_Rebound,2024,11
2024-11-06 07:00:00,0.22,0.23,0.22,0.23,41241167,HNXINDEX,0.045454545454545414,129.99999999999997,32.39449666975773,4_Rebound,2024,11
2024-11-07 07:00:00,0.23,0.23,0.23,0.23,40641648,HNXINDEX,0.0,129.99999999999997,32.39449666975773,4_Rebound,2024,11
2024-11-08 07:00:00,0.23,0.23,0.23,0.23,44662215,HNXINDEX,0.0,129.99999999999997,32.39449666975773,4_Rebound,2024,11
2024-11-11 07:00:00,0.23,0.23,0.23,0.23,49638133,HNXINDEX,0.0,129.99999999999997,32.39449666975773,4_Rebound,2024,11
2024-11-12 07:00:00,0.23,0.23,0.23,0.23,38563488,HNXINDEX,0.0,129.99999999999997,32.39449666975773,4_Rebound,2024,11
2024-11-13 07:00:00,0.23,0.23,0.22,0.23,41396142,HNXINDEX,0.0,129.99999999999997,32.39449666975773,4_Rebound,2024,11
2024-11-14 07:00:00,0.23,0.23,0.22,0.22,45319323,HNXINDEX,-0.0434782608695653,119.99999999999997,35.91473171867186,4_Rebound,2024,11
2024-11-15 07:00:00,0.22,0.22,0.22,0.22,61150084,HNXINDEX,0.0,119.99999999999997,35.91473171867186,4_Rebound,2024,11
2024-11-18 07:00:00,0.22,0.22,0.22,0.22,53083313,HNXINDEX,0.0,119.99999999999997,35.91473171867186,4_Rebound,2024,11
2024-11-19 07:00:00,0.22,0.22,0.22,0.22,32374039,HNXINDEX,0.0,119.99999999999997,35.91473171867186,4_Rebound,2024,11
2024-11-20 07:00:00,0.22,0.22,0.22,0.22,51872887,HNXINDEX,0.0,119.99999999999997,35.91473171867186,4_Rebound,2024,11
2024-11-21 07:00:00,0.22,0.22,0.22,0.22,25559902,HNXINDEX,0.0,119.99999999999997,32.39449666975773,4_Rebound,2024,11
2024-11-22 07:00:00,0.22,0.22,0.22,0.22,44214782,HNXINDEX,0.0,119.99999999999997,32.39449666975773,4_Rebound,2024,11
2024-11-25 07:00:00,0.22,0.22,0.22,0.22,34749012,HNXINDEX,0.0,119.99999999999997,32.39449666975773,4_Rebound,2024,11
2024-11-26 07:00:00,0.22,0.22,0.22,0.22,43814524,HNXINDEX,0.0,119.99999999999997,27.64149970197478,4_Rebound,2024,11
2024-11-27 07:00:00,0.22,0.22,0.22,0.22,30860971,HNXINDEX,0.0,119.99999999999997,27.64149970197478,4_Rebound,2024,11
2024-11-28 07:00:00,0.22,0.22,0.22,0.22,31578195,HNXINDEX,0.0,119.99999999999997,27.64149970197478,4_Rebound,2024,11
2024-11-29 07:00:00,0.22,0.22,0.22,0.22,43123708,HNXINDEX,0.0,119.99999999999997,27.64149970197478,4_Rebound,2024,11
2024-12-02 07:00:00,0.23,0.23,0.22,0.23,33635858,HNXINDEX,0.045454545454545414,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-03 07:00:00,0.23,0.23,0.22,0.23,44691178,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-04 07:00:00,0.23,0.23,0.22,0.22,48110884,HNXINDEX,-0.0434782608695653,119.99999999999997,27.64149970197478,4_Rebound,2024,12
2024-12-05 07:00:00,0.22,0.23,0.22,0.23,84507927,HNXINDEX,0.045454545454545414,129.99999999999997,32.39449666975773,4_Rebound,2024,12
2024-12-06 07:00:00,0.23,0.23,0.23,0.23,62305731,HNXINDEX,0.0,129.99999999999997,32.39449666975773,4_Rebound,2024,12
2024-12-09 07:00:00,0.23,0.23,0.23,0.23,49151399,HNXINDEX,0.0,129.99999999999997,32.39449666975773,4_Rebound,2024,12
2024-12-10 07:00:00,0.23,0.23,0.23,0.23,45313390,HNXINDEX,0.0,129.99999999999997,32.39449666975773,4_Rebound,2024,12
2024-12-11 07:00:00,0.23,0.23,0.23,0.23,44657918,HNXINDEX,0.0,129.99999999999997,32.39449666975773,4_Rebound,2024,12
2024-12-12 07:00:00,0.23,0.23,0.23,0.23,46414417,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-13 07:00:00,0.23,0.23,0.23,0.23,39510756,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-16 07:00:00,0.23,0.23,0.23,0.23,35641154,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-17 07:00:00,0.23,0.23,0.23,0.23,28459145,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-18 07:00:00,0.23,0.23,0.23,0.23,39130702,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-19 07:00:00,0.23,0.23,0.23,0.23,58896047,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-20 07:00:00,0.23,0.23,0.23,0.23,45978076,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-23 07:00:00,0.23,0.23,0.23,0.23,52996034,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-24 07:00:00,0.23,0.23,0.23,0.23,51569141,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-25 07:00:00,0.23,0.23,0.23,0.23,67043286,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-26 07:00:00,0.23,0.23,0.23,0.23,40701008,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-27 07:00:00,0.23,0.23,0.23,0.23,46998270,HNXINDEX,0.0,129.99999999999997,27.997620299296116,4_Rebound,2024,12
2024-12-30 07:00:00,0.23,0.23,0.23,0.23,35093329,HNXINDEX,0.0,129.99999999999997,22.906933627319322,4_Rebound,2024,12
2024-12-31 07:00:00,0.23,0.23,0.23,0.23,36384574,HNXINDEX,0.0,129.99999999999997,22.906933627319322,4_Rebound,2024,12
2025-01-02 07:00:00,0.23,0.23,0.23,0.23,31040075,HNXINDEX,0.0,129.99999999999997,16.134763044817134,5_YTD_2025,2025,1
2025-01-03 07:00:00,0.23,0.23,0.23,0.23,52617031,HNXINDEX,0.0,129.99999999999997,0.0,5_YTD_2025,2025,1
2025-01-06 07:00:00,0.23,0.23,0.22,0.22,51739747,HNXINDEX,-0.0434782608695653,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-07 07:00:00,0.22,0.22,0.22,0.22,42432852,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-08 07:00:00,0.22,0.22,0.22,0.22,37184225,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-09 07:00:00,0.22,0.22,0.22,0.22,34064905,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-10 07:00:00,0.22,0.22,0.22,0.22,48154622,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-13 07:00:00,0.22,0.22,0.22,0.22,43794340,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-14 07:00:00,0.22,0.22,0.22,0.22,30584083,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-15 07:00:00,0.22,0.22,0.22,0.22,43231137,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-16 07:00:00,0.22,0.22,0.22,0.22,39843783,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-17 07:00:00,0.22,0.22,0.22,0.22,40039444,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-20 07:00:00,0.22,0.22,0.22,0.22,40241665,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-21 07:00:00,0.22,0.22,0.22,0.22,45353095,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-22 07:00:00,0.22,0.22,0.22,0.22,39246566,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-23 07:00:00,0.22,0.22,0.22,0.22,37864124,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
2025-01-24 07:00:00,0.22,0.22,0.22,0.22,36848793,HNXINDEX,0.0,119.99999999999997,15.433251608085985,5_YTD_2025,2025,1
